"Date","Price","Open","High","Low","Change %"
"Jul 24, 2013","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jul 23, 2013","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jul 22, 2013","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jul 19, 2013","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jul 18, 2013","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jul 17, 2013","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jul 16, 2013","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jul 15, 2013","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jul 12, 2013","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jul 11, 2013","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jul 10, 2013","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jul 09, 2013","0.1289","0.1289","0.1290","0.1289","0.00%"
"Jul 08, 2013","0.1289","0.1290","0.1290","0.1289","-0.08%"
"Jul 05, 2013","0.1290","0.1290","0.1290","0.1289","0.00%"
"Jul 04, 2013","0.1290","0.1290","0.1290","0.1289","0.00%"
"Jul 03, 2013","0.1290","0.1290","0.1290","0.1289","0.00%"
"Jul 02, 2013","0.1290","0.1289","0.1290","0.1289","0.08%"
"Jul 01, 2013","0.1289","0.1289","0.1290","0.1289","0.00%"
"Jun 28, 2013","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jun 27, 2013","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jun 26, 2013","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jun 25, 2013","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jun 24, 2013","0.1289","0.1289","0.1290","0.1289","0.00%"
"Jun 21, 2013","0.1289","0.1289","0.1290","0.1289","0.00%"
"Jun 20, 2013","0.1289","0.1289","0.1290","0.1289","0.00%"
"Jun 19, 2013","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jun 18, 2013","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jun 17, 2013","0.1289","0.1288","0.1289","0.1288","0.08%"
"Jun 14, 2013","0.1288","0.1288","0.1289","0.1288","0.00%"
"Jun 13, 2013","0.1288","0.1288","0.1288","0.1288","0.00%"
"Jun 12, 2013","0.1288","0.1288","0.1288","0.1288","0.00%"
"Jun 11, 2013","0.1288","0.1288","0.1288","0.1288","0.00%"
"Jun 10, 2013","0.1288","0.1288","0.1288","0.1288","0.00%"
"Jun 07, 2013","0.1288","0.1288","0.1288","0.1288","0.00%"
"Jun 06, 2013","0.1288","0.1288","0.1289","0.1288","0.00%"
"Jun 05, 2013","0.1288","0.1289","0.1289","0.1288","-0.08%"
"Jun 04, 2013","0.1289","0.1288","0.1289","0.1288","0.08%"
"Jun 03, 2013","0.1288","0.1288","0.1288","0.1288","0.00%"
"May 31, 2013","0.1288","0.1288","0.1288","0.1288","0.00%"
"May 30, 2013","0.1288","0.1288","0.1288","0.1288","0.00%"
"May 29, 2013","0.1288","0.1288","0.1288","0.1288","0.00%"
"May 28, 2013","0.1288","0.1288","0.1288","0.1288","0.00%"
"May 27, 2013","0.1288","0.1288","0.1288","0.1288","0.00%"
"May 24, 2013","0.1288","0.1288","0.1288","0.1288","0.00%"
"May 23, 2013","0.1288","0.1288","0.1289","0.1288","0.00%"
"May 22, 2013","0.1288","0.1288","0.1289","0.1288","0.00%"
"May 21, 2013","0.1288","0.1288","0.1289","0.1288","0.00%"
"May 20, 2013","0.1288","0.1288","0.1288","0.1288","0.00%"
"May 17, 2013","0.1288","0.1288","0.1288","0.1288","0.00%"
"May 16, 2013","0.1288","0.1288","0.1288","0.1288","0.00%"
"May 15, 2013","0.1288","0.1288","0.1288","0.1288","0.00%"
"May 14, 2013","0.1288","0.1288","0.1289","0.1288","0.00%"
"May 13, 2013","0.1288","0.1288","0.1289","0.1288","0.00%"
"May 10, 2013","0.1288","0.1289","0.1289","0.1288","-0.08%"
"May 09, 2013","0.1289","0.1289","0.1289","0.1288","0.00%"
"May 08, 2013","0.1289","0.1289","0.1289","0.1288","0.00%"
"May 07, 2013","0.1289","0.1289","0.1289","0.1288","0.00%"
"May 06, 2013","0.1289","0.1289","0.1289","0.1289","0.00%"
"May 03, 2013","0.1289","0.1289","0.1289","0.1289","0.00%"
"May 02, 2013","0.1289","0.1289","0.1289","0.1288","0.00%"
"May 01, 2013","0.1289","0.1289","0.1289","0.1288","0.00%"
"Apr 30, 2013","0.1289","0.1288","0.1289","0.1288","0.08%"
"Apr 29, 2013","0.1288","0.1288","0.1289","0.1288","0.00%"
"Apr 26, 2013","0.1288","0.1288","0.1288","0.1288","0.00%"
"Apr 25, 2013","0.1288","0.1288","0.1288","0.1288","0.00%"
"Apr 24, 2013","0.1288","0.1288","0.1288","0.1288","0.00%"
"Apr 23, 2013","0.1288","0.1288","0.1288","0.1288","0.00%"
"Apr 22, 2013","0.1288","0.1288","0.1288","0.1288","0.00%"
"Apr 19, 2013","0.1288","0.1288","0.1288","0.1288","0.00%"
"Apr 18, 2013","0.1288","0.1288","0.1288","0.1288","0.00%"
"Apr 17, 2013","0.1288","0.1288","0.1288","0.1288","0.00%"
"Apr 16, 2013","0.1288","0.1288","0.1288","0.1288","0.00%"
"Apr 15, 2013","0.1288","0.1288","0.1288","0.1288","0.00%"
"Apr 12, 2013","0.1288","0.1288","0.1289","0.1288","0.00%"
"Apr 11, 2013","0.1288","0.1288","0.1289","0.1288","0.00%"
"Apr 10, 2013","0.1288","0.1288","0.1289","0.1288","0.00%"
"Apr 09, 2013","0.1288","0.1288","0.1288","0.1288","0.00%"
"Apr 08, 2013","0.1288","0.1288","0.1288","0.1288","0.00%"
"Apr 05, 2013","0.1288","0.1288","0.1288","0.1288","0.00%"
"Apr 04, 2013","0.1288","0.1288","0.1288","0.1288","0.00%"
"Apr 03, 2013","0.1288","0.1288","0.1288","0.1288","0.00%"
"Apr 02, 2013","0.1288","0.1288","0.1288","0.1288","0.00%"
"Apr 01, 2013","0.1288","0.1288","0.1288","0.1288","0.00%"
"Mar 29, 2013","0.1288","0.1288","0.1288","0.1288","0.00%"
"Mar 28, 2013","0.1288","0.1288","0.1288","0.1288","0.00%"
"Mar 27, 2013","0.1288","0.1289","0.1289","0.1288","-0.08%"
"Mar 26, 2013","0.1289","0.1288","0.1289","0.1288","0.08%"
"Mar 25, 2013","0.1288","0.1288","0.1289","0.1288","0.00%"
"Mar 22, 2013","0.1288","0.1288","0.1288","0.1288","0.00%"
"Mar 21, 2013","0.1288","0.1288","0.1288","0.1288","0.00%"
"Mar 20, 2013","0.1288","0.1288","0.1288","0.1288","0.00%"
"Mar 19, 2013","0.1288","0.1288","0.1289","0.1288","0.00%"
"Mar 18, 2013","0.1288","0.1288","0.1289","0.1288","0.00%"
"Mar 15, 2013","0.1288","0.1289","0.1289","0.1288","-0.08%"
"Mar 14, 2013","0.1289","0.1289","0.1289","0.1289","0.00%"
"Mar 13, 2013","0.1289","0.1289","0.1289","0.1289","0.00%"
"Mar 12, 2013","0.1289","0.1289","0.1289","0.1289","0.00%"
"Mar 11, 2013","0.1289","0.1289","0.1289","0.1289","0.00%"
"Mar 08, 2013","0.1289","0.1289","0.1289","0.1289","0.00%"
"Mar 07, 2013","0.1289","0.1289","0.1289","0.1289","0.00%"
"Mar 06, 2013","0.1289","0.1289","0.1289","0.1289","0.00%"
"Mar 05, 2013","0.1289","0.1289","0.1289","0.1289","0.00%"
"Mar 04, 2013","0.1289","0.1290","0.1290","0.1289","-0.08%"
"Mar 01, 2013","0.1290","0.1290","0.1290","0.1289","0.08%"
"Feb 28, 2013","0.1289","0.1289","0.1290","0.1289","0.00%"
"Feb 27, 2013","0.1289","0.1289","0.1289","0.1289","0.00%"
"Feb 26, 2013","0.1289","0.1289","0.1289","0.1289","0.00%"
"Feb 25, 2013","0.1289","0.1289","0.1289","0.1289","0.00%"
"Feb 22, 2013","0.1289","0.1289","0.1289","0.1289","0.00%"
"Feb 21, 2013","0.1289","0.1290","0.1290","0.1289","-0.08%"
"Feb 20, 2013","0.1290","0.1290","0.1290","0.1289","0.00%"
"Feb 19, 2013","0.1290","0.1290","0.1290","0.1289","0.00%"
"Feb 18, 2013","0.1290","0.1289","0.1290","0.1289","0.00%"
"Feb 15, 2013","0.1290","0.1290","0.1290","0.1289","0.00%"
"Feb 14, 2013","0.1290","0.1289","0.1290","0.1289","0.08%"
"Feb 13, 2013","0.1289","0.1289","0.1289","0.1289","0.00%"
"Feb 12, 2013","0.1289","0.1289","0.1290","0.1289","0.00%"
"Feb 11, 2013","0.1289","0.1289","0.1290","0.1289","-0.08%"
"Feb 08, 2013","0.1290","0.1289","0.1290","0.1289","0.00%"
"Feb 07, 2013","0.1290","0.1290","0.1290","0.1289","0.00%"
"Feb 06, 2013","0.1290","0.1290","0.1290","0.1289","0.00%"
"Feb 05, 2013","0.1290","0.1290","0.1290","0.1289","0.00%"
"Feb 04, 2013","0.1290","0.1289","0.1290","0.1289","0.08%"
"Feb 01, 2013","0.1289","0.1289","0.1290","0.1289","0.00%"
"Jan 31, 2013","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jan 30, 2013","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jan 29, 2013","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jan 28, 2013","0.1289","0.1290","0.1290","0.1289","-0.08%"
"Jan 25, 2013","0.1290","0.1290","0.1290","0.1289","0.00%"
"Jan 24, 2013","0.1290","0.1290","0.1290","0.1290","0.00%"
"Jan 23, 2013","0.1290","0.1290","0.1290","0.1290","0.00%"
"Jan 22, 2013","0.1290","0.1290","0.1290","0.1290","0.00%"
"Jan 21, 2013","0.1290","0.1290","0.1290","0.1290","0.00%"
"Jan 18, 2013","0.1290","0.1290","0.1290","0.1290","0.00%"
"Jan 17, 2013","0.1290","0.1290","0.1290","0.1290","0.00%"
"Jan 16, 2013","0.1290","0.1290","0.1290","0.1290","0.00%"
"Jan 15, 2013","0.1290","0.1290","0.1290","0.1290","0.00%"
"Jan 14, 2013","0.1290","0.1290","0.1290","0.1290","0.00%"
"Jan 11, 2013","0.1290","0.1290","0.1290","0.1290","0.00%"
"Jan 10, 2013","0.1290","0.1290","0.1290","0.1290","0.00%"
"Jan 09, 2013","0.1290","0.1290","0.1290","0.1290","0.00%"
"Jan 08, 2013","0.1290","0.1290","0.1290","0.1290","0.00%"
"Jan 07, 2013","0.1290","0.1290","0.1290","0.1290","0.00%"
"Jan 04, 2013","0.1290","0.1290","0.1290","0.1290","0.00%"
"Jan 03, 2013","0.1290","0.1290","0.1290","0.1290","0.00%"
"Jan 02, 2013","0.1290","0.1290","0.1290","0.1290","0.00%"
"Jan 01, 2013","0.1290","0.1290","0.1290","0.1290","0.00%"
"Dec 31, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Dec 28, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Dec 27, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Dec 26, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Dec 25, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Dec 24, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Dec 21, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Dec 20, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Dec 19, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Dec 18, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Dec 17, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Dec 14, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Dec 13, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Dec 12, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Dec 11, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Dec 10, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Dec 07, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Dec 06, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Dec 05, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Dec 04, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Dec 03, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Nov 30, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Nov 29, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Nov 28, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Nov 27, 2012","0.1290","0.1290","0.1291","0.1290","0.00%"
"Nov 26, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Nov 23, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Nov 22, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Nov 21, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Nov 20, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Nov 19, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Nov 16, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Nov 15, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Nov 14, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Nov 13, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Nov 12, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Nov 09, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Nov 08, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Nov 07, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Nov 06, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Nov 05, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Nov 02, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Nov 01, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Oct 31, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Oct 30, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Oct 29, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Oct 26, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Oct 25, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Oct 24, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Oct 23, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Oct 22, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Oct 19, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Oct 18, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Oct 17, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Oct 16, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Oct 15, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Oct 12, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Oct 11, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Oct 10, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Oct 09, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Oct 08, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Oct 05, 2012","0.1290","0.1290","0.1290","0.1289","0.00%"
"Oct 04, 2012","0.1290","0.1289","0.1290","0.1289","0.00%"
"Oct 03, 2012","0.1290","0.1289","0.1290","0.1289","0.00%"
"Oct 02, 2012","0.1290","0.1290","0.1290","0.1289","0.00%"
"Oct 01, 2012","0.1290","0.1290","0.1290","0.1289","0.00%"
"Sep 28, 2012","0.1290","0.1290","0.1290","0.1289","0.00%"
"Sep 27, 2012","0.1290","0.1290","0.1290","0.1289","0.00%"
"Sep 26, 2012","0.1290","0.1290","0.1290","0.1289","0.00%"
"Sep 25, 2012","0.1290","0.1290","0.1290","0.1289","0.00%"
"Sep 24, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Sep 21, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Sep 20, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Sep 19, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Sep 18, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Sep 17, 2012","0.1290","0.1290","0.1290","0.1290","0.00%"
"Sep 14, 2012","0.1290","0.1289","0.1290","0.1289","0.00%"
"Sep 13, 2012","0.1290","0.1290","0.1290","0.1289","0.00%"
"Sep 12, 2012","0.1290","0.1290","0.1290","0.1289","0.00%"
"Sep 11, 2012","0.1290","0.1289","0.1290","0.1289","0.08%"
"Sep 10, 2012","0.1289","0.1289","0.1290","0.1289","0.00%"
"Sep 07, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Sep 06, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Sep 05, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Sep 04, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Sep 03, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Aug 31, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Aug 30, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Aug 29, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Aug 28, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Aug 27, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Aug 24, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Aug 23, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Aug 22, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Aug 21, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Aug 20, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Aug 17, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Aug 16, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Aug 15, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Aug 14, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Aug 13, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Aug 10, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Aug 09, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Aug 08, 2012","0.1289","0.1290","0.1290","0.1289","-0.08%"
"Aug 07, 2012","0.1290","0.1289","0.1290","0.1289","0.08%"
"Aug 06, 2012","0.1289","0.1289","0.1290","0.1289","-0.08%"
"Aug 03, 2012","0.1290","0.1290","0.1290","0.1289","0.00%"
"Aug 02, 2012","0.1290","0.1289","0.1290","0.1289","0.08%"
"Aug 01, 2012","0.1289","0.1290","0.1290","0.1289","-0.08%"
"Jul 31, 2012","0.1290","0.1289","0.1290","0.1289","0.08%"
"Jul 30, 2012","0.1289","0.1289","0.1290","0.1289","0.00%"
"Jul 27, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jul 26, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jul 25, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jul 24, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jul 23, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jul 20, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jul 19, 2012","0.1289","0.1289","0.1290","0.1289","0.00%"
"Jul 18, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jul 17, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jul 16, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jul 13, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jul 12, 2012","0.1289","0.1290","0.1290","0.1289","-0.08%"
"Jul 11, 2012","0.1290","0.1290","0.1290","0.1289","0.00%"
"Jul 10, 2012","0.1290","0.1289","0.1290","0.1289","0.08%"
"Jul 09, 2012","0.1289","0.1289","0.1290","0.1289","-0.08%"
"Jul 06, 2012","0.1290","0.1289","0.1290","0.1289","0.00%"
"Jul 05, 2012","0.1290","0.1289","0.1290","0.1289","0.00%"
"Jul 04, 2012","0.1290","0.1290","0.1290","0.1289","0.00%"
"Jul 03, 2012","0.1290","0.1289","0.1290","0.1289","0.08%"
"Jul 02, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jun 29, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jun 28, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jun 27, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jun 26, 2012","0.1289","0.1289","0.1289","0.1288","0.00%"
"Jun 25, 2012","0.1289","0.1288","0.1289","0.1288","0.00%"
"Jun 22, 2012","0.1289","0.1289","0.1289","0.1288","0.00%"
"Jun 21, 2012","0.1289","0.1289","0.1289","0.1288","0.00%"
"Jun 20, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jun 19, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jun 18, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jun 15, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jun 14, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jun 13, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jun 12, 2012","0.1289","0.1289","0.1290","0.1288","0.00%"
"Jun 11, 2012","0.1289","0.1289","0.1289","0.1288","0.00%"
"Jun 08, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jun 07, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jun 06, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jun 05, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Jun 04, 2012","0.1289","0.1288","0.1289","0.1288","0.00%"
"Jun 01, 2012","0.1289","0.1288","0.1289","0.1288","0.08%"
"May 31, 2012","0.1288","0.1287","0.1289","0.1287","0.08%"
"May 30, 2012","0.1287","0.1288","0.1288","0.1287","-0.08%"
"May 29, 2012","0.1288","0.1288","0.1288","0.1288","0.00%"
"May 28, 2012","0.1288","0.1288","0.1289","0.1288","0.00%"
"May 25, 2012","0.1288","0.1288","0.1288","0.1288","0.00%"
"May 24, 2012","0.1288","0.1288","0.1288","0.1288","0.00%"
"May 23, 2012","0.1288","0.1288","0.1288","0.1287","0.00%"
"May 22, 2012","0.1288","0.1288","0.1288","0.1287","0.00%"
"May 21, 2012","0.1288","0.1287","0.1288","0.1287","0.08%"
"May 18, 2012","0.1287","0.1287","0.1288","0.1287","0.00%"
"May 17, 2012","0.1287","0.1287","0.1287","0.1287","0.00%"
"May 16, 2012","0.1287","0.1287","0.1288","0.1287","0.00%"
"May 15, 2012","0.1287","0.1288","0.1288","0.1287","-0.08%"
"May 14, 2012","0.1288","0.1288","0.1288","0.1287","0.00%"
"May 11, 2012","0.1288","0.1288","0.1288","0.1288","0.00%"
"May 10, 2012","0.1288","0.1288","0.1288","0.1288","0.00%"
"May 09, 2012","0.1288","0.1288","0.1288","0.1288","0.00%"
"May 08, 2012","0.1288","0.1288","0.1288","0.1288","0.00%"
"May 07, 2012","0.1288","0.1288","0.1288","0.1288","-0.08%"
"May 04, 2012","0.1289","0.1289","0.1289","0.1288","0.00%"
"May 03, 2012","0.1289","0.1289","0.1289","0.1288","0.00%"
"May 02, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"May 01, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Apr 30, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Apr 27, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Apr 26, 2012","0.1289","0.1289","0.1289","0.1288","0.00%"
"Apr 25, 2012","0.1289","0.1289","0.1289","0.1288","0.00%"
"Apr 24, 2012","0.1289","0.1289","0.1289","0.1288","0.00%"
"Apr 23, 2012","0.1289","0.1288","0.1289","0.1288","0.00%"
"Apr 20, 2012","0.1289","0.1288","0.1289","0.1288","0.08%"
"Apr 19, 2012","0.1288","0.1288","0.1289","0.1288","-0.08%"
"Apr 18, 2012","0.1289","0.1289","0.1289","0.1288","0.00%"
"Apr 17, 2012","0.1289","0.1289","0.1289","0.1288","0.00%"
"Apr 16, 2012","0.1289","0.1289","0.1289","0.1288","0.00%"
"Apr 13, 2012","0.1289","0.1288","0.1289","0.1288","0.08%"
"Apr 12, 2012","0.1288","0.1288","0.1288","0.1288","0.00%"
"Apr 11, 2012","0.1288","0.1288","0.1288","0.1288","0.00%"
"Apr 10, 2012","0.1288","0.1288","0.1288","0.1288","0.00%"
"Apr 09, 2012","0.1288","0.1288","0.1288","0.1287","0.00%"
"Apr 06, 2012","0.1288","0.1288","0.1288","0.1287","0.00%"
"Apr 05, 2012","0.1288","0.1288","0.1288","0.1288","0.00%"
"Apr 04, 2012","0.1288","0.1288","0.1288","0.1288","0.00%"
"Apr 03, 2012","0.1288","0.1288","0.1288","0.1288","0.00%"
"Apr 02, 2012","0.1288","0.1288","0.1288","0.1288","0.00%"
"Mar 30, 2012","0.1288","0.1288","0.1288","0.1288","0.00%"
"Mar 29, 2012","0.1288","0.1288","0.1288","0.1288","0.00%"
"Mar 28, 2012","0.1288","0.1288","0.1288","0.1288","0.00%"
"Mar 27, 2012","0.1288","0.1287","0.1288","0.1287","0.08%"
"Mar 26, 2012","0.1287","0.1287","0.1288","0.1287","0.00%"
"Mar 23, 2012","0.1287","0.1288","0.1288","0.1287","-0.08%"
"Mar 22, 2012","0.1288","0.1288","0.1288","0.1288","0.00%"
"Mar 21, 2012","0.1288","0.1288","0.1288","0.1288","0.00%"
"Mar 20, 2012","0.1288","0.1288","0.1288","0.1288","0.00%"
"Mar 19, 2012","0.1288","0.1288","0.1288","0.1288","0.00%"
"Mar 16, 2012","0.1288","0.1288","0.1288","0.1288","0.00%"
"Mar 15, 2012","0.1288","0.1288","0.1288","0.1288","0.00%"
"Mar 14, 2012","0.1288","0.1289","0.1289","0.1288","-0.08%"
"Mar 13, 2012","0.1289","0.1289","0.1289","0.1288","0.00%"
"Mar 12, 2012","0.1289","0.1289","0.1289","0.1289","0.00%"
"Mar 09, 2012","0.1289","0.1289","0.1290","0.1289","0.00%"
"Mar 08, 2012","0.1289","0.1288","0.1290","0.1288","0.08%"
"Mar 07, 2012","0.1288","0.1288","0.1288","0.1288","0.00%"
"Mar 06, 2012","0.1288","0.1288","0.1288","0.1288","0.00%"
"Mar 05, 2012","0.1288","0.1289","0.1289","0.1288","-0.08%"
"Mar 02, 2012","0.1289","0.1289","0.1290","0.1289","0.00%"
"Mar 01, 2012","0.1289","0.1289","0.1290","0.1289","0.00%"
"Feb 29, 2012","0.1289","0.1289","0.1290","0.1289","0.00%"
"Feb 28, 2012","0.1289","0.1289","0.1290","0.1289","0.00%"
"Feb 27, 2012","0.1289","0.1290","0.1290","0.1289","-0.08%"
"Feb 24, 2012","0.1290","0.1289","0.1290","0.1289","0.08%"
"Feb 23, 2012","0.1289","0.1290","0.1290","0.1289","-0.08%"
"Feb 22, 2012","0.1290","0.1290","0.1290","0.1289","0.00%"
"Feb 21, 2012","0.1290","0.1290","0.1290","0.1289","0.00%"
"Feb 20, 2012","0.1290","0.1290","0.1290","0.1289","0.00%"
"Feb 17, 2012","0.1290","0.1290","0.1290","0.1289","0.00%"
"Feb 16, 2012","0.1290","0.1290","0.1290","0.1289","0.00%"
"Feb 15, 2012","0.1290","0.1290","0.1290","0.1289","0.00%"
"Feb 14, 2012","0.1290","0.1290","0.1290","0.1289","0.00%"
"Feb 13, 2012","0.1290","0.1289","0.1290","0.1289","0.00%"
